artistName,trackName
Mike WiLL Made-It,23
Blood Orange,Charcoal Baby
Laura Story,Blessings
MC Fioti,Bum Bum Tam Tam
BANKS,Someone New
Nigo,Heavy (with Lil Uzi Vert)
Dot Da Genius,"Talk About Me (feat. Kid Cudi, Denzel Curry & JID)"
Noordpool Orchestra,Weird Fishes
照井順政,呪術師・伏黒恵
SR.Gent,Meditate
Jay Dee,Come Get It
Rejjie Snow,ACID TRIP
Famous Dex,PICK IT UP (feat. A$AP Rocky)
Skepta,Ghost Ride
Daraja Hakizimana,Purple Kisses (feat. Asap Rocky)
Beatriz Ferreyra,Echos
Leikeli47,Chitty Bang
Tengger Cavalry,Tengger Cavalry
Madmarcc,Slide (Ft. 21 Savage / Remix)
Scott Bradlee's Postmodern Jukebox,Creep
Clipse,Intro
MF DOOM,One Beer
88-Keys,Stay Up! (Viagra)
Panchiko,Sodium Chloride
spookyghostboy,Noise in my Head
Simi,Lullaby
Sidney Gish,Somebody's Baby
Mario Golf,hh
Wild Painting,Distractions
17timx carti,Brand New McLaren (MTR 30)
The Sheas,Hindsight
Lionel Richie,Hello
Alfons,Ganjaman
Weary Friend,Wars in Our Heads
LocoCity,Palm Trees
New Friends,Purple Candy
Orville Peck,Born This Way - The Country Road Version
Chris Cornell,Patience
Kalabhavan Mani,Odenda Odenda
R. L. V. Ramakrishnan,Chalakudi Chanthakkupokumbol
Madhu Balakrishnan,Kuttanadan
Sunil Mathai,Bachelor Life
C. J. Kuttappan,Kappa Kappa
Bamf,Shirohae
RŮDE,Eternal Youth
Arivu,"Mavane (From ""Pattas"")"
Thamman,"Menaminiki - From ""Ninaivo Oru Paravai"""
Vandana Srinivasan,Unnale
EileMonty,Renai Circulation
Anthony Daasan,Oru Theepettikkum Venda
Varkey,Thoraathe
Arvind Venugopal,Vanil Chandrika
Gowry Lekshmi,"Uyarum - From ""June"""
Arun Alat,Namosthuthe
Mathan,Somberi
Chris G.,Nenjinile Rebirth
SanGan,Weightu
Vikadakavi,Poikaaran
Shiva Naagulu,Aa Gattununtaava
Sarath Santosh,Dhak Dhak Dhak
Billy Eichner,The Lion Sleeps Tonight
Ananthu,Ulagam Oruvanukka
Gana Bala,Kakidha Kappal
"Hiphop Tamizha,Anthony Dassan",Erangi Vandhu
Lovely Rapper Shridhar,Thanimai Kadhal
Stanley Xavier,Yuvan Mashup 2k18 (Straight from Our Hearts)
Ashwin Gopakumar,Payye Veesum
Neha Venugopal,En Kanimalare
Mohammed Maqbool Mansoor,Mukkathe Penne
Shreekumar Vakkiyil,Do Naina Trailer Version
Sachin Raj,Odenda Odenda - Mash Up
Najim Arshad,Kannimalare Kanninazhake
Angamaly Pranchi,Theeyame
Hesham,Thazhvaram
Vishnu Mohan Sithara,Pranayamanithu
Arun Kamath,Malhaar
Yakzan Gary Pereira,"Arike Naam - From ""Underworld"""
Pushpavathy,Poomathe Ponnamma
Anwar Sadath,Kodikayarana Pooramai
Puyush Kapoor (English Lyrics Dsp),You’Re My Love
Priya Rameh,London Babu
Manjari,"Chimmi Chimmi - From ""Urumi"""
Sayanora Philip,Benki Boom - Dinchik Nation
P. Susheela,Neramithu
Godson Rudolph,Criminal Crush
Yadav,Thillele (Irular Tribe Festival Song)
Kailas,Alare
Nikhil mathew,Cherupunjiri
Yadu Krishnan K,Thaane Mounam
Tessa Chavara,Nanavere
Madhuvanthi Narayan,"Appalaale From ""Nayattu"""
Radhika Sethumadhavan,Captain's Honour (Humming)
Murali Gopy,"Varika Varika - From ""Lucifer"""
Anand Madhusoodanan,"Enthe Mulle - From ""Kamala"""
Arjun Krishna,"Vathikkalu Vellaripravu - From ""Sufiyum Sujatayum"""
Lal,Ennalakalle
Hari Sankar,Then Panimathiye
Sudeep Kumar,"Manassu Mayakki - From ""Oru Marubhoomi Kadha"""
Kavita Mohan,Aatmavin
Ajaey Shravan,Podipaarana
Vinod Varma,Machane Machu
Prithiviraj,Vadakku Vadakku
Reshmi Sathish,Appaa Nammaade
K. R. Renji,Thelu Thele
Senthil Dass,Aandipatti
Peethambaran,Karineela Kayalukondu
Jolly Abraham,Kuyavaney
Jen Martin,Maraiyadha Kanneer Illai
Alphons Joseph,Unnikrishnan
Nivas,Olakkam Choodumaayi
Sriram Parthasarathy,Kaarkuzhal Kadavaiye
Wrenz Band,Akalavum
Rizky Ayuba,Kimi No Toriko
Huỳnh Hữu Khang,Kimi No Toriko
Genoey George,Akalayo Nee - Reprise Version
RHYTHOM,Kottu
Narayan,Varriyaa - Night Life
Nadhirshah,Premamennaal
Devadutt Bijibal,"Arike Aaro - From ""Johny Johny Yes Papa"""
Ranina Reddy,Kodana Kodi
Velmurugan,"Sandalee - From ""Sema"""
Masala Coffee Band,Salsa
Daya Bijibal,Paavada
Jason Aldean,Much Too Young (To Feel This Damn Old) - Recorded at Spotify Studios NYC
Nithya Balaji,Vaaya En Veera X Nee Tholaindhayo
Murugavel,Thangamey
Reality Club,Alexandra
Adam Melchor,Real Estate
DEAN FUJIOKA,History Maker
Berioska,Hikaru Nara (Shigatsu Wa Kimi No Uso) [feat. Animelmack]
The Story So Far,Clairvoyant
92914,Okinawa
M. Jayachandran,Iruvanji Puzhapenne
Justin Varghese,Ollulleru
Ronnie Raphael,"Kannilente (From ""Marakkar - Arabikadalinte Simham"")"
NJ,Panipaali-2
Divya Vineeth,"Varavayi Nee - From ""Sara'S"""
Rajat Prakash,"Kannil Kannil - From ""Nenjil Puncture"""
Manikandan Ayyappa,Theythaka
Renjini Renjith,Kattil Thaniye
Santhoshathinte Onnam Rahasyam,Pakalukal (Malayalam)
Aromal Chekaver,Veyil
Manu Ramesan,Nangeli
Swetha Ashok,Edukka Kaashayi
Narayani Gopan,Uyire
Vipin Raveendran,Kugramame
Nithya Mammen,Aaromal
Tribemama Marykali,Paathira Kaalam
Dr. Sleep,Oscillating Fan ASMR (11 Hours)
Nikhil Chandran,Parayathe Parayunna
Momokurotei Ichimon,ニッポン笑顔百景
Shanavas,Pokanda Pokanda
Chethan Naik,Benki Jwaale
MG Sreekumar,Niranju Thaarakangal
Afsal,Chempaneer Poove
Divya S Menon,Anuragam - Female Version
Renjith,Ee Theeppori - Soundtrack Version
Peyton Parrish,My Mother Told Me
Amritha Suresh,Minni Minni
Rayshad Rauf,Melle Melle
Ifthi,Maane Penmaane
Biju Peter,When Iam With
Shahabas Amman,Chandukudanjoru
Rohini,Chandupottu - Theme Music
Franco,Kanapponnum
Sean Dagher,Leave Her Johnny
The Longest Johns,Drunken Sailor
Jerry Bryant,Spanish Ladies
The Celtic Connection,The Last Shanty
The Fisherman’s Friends,Shanty Man
David Coffin,Roll the Old Chariot Along
Stan Rogers,Rolling Down to Old Maui
Perly I Lotry,Song of the Vikings (My Mother Told Me)
Storm Weather Shanty Choir,A Drop of Nelson`s Blood
Nils Brown,Lowlands Away
The Jolly Rogers,The Flying Dutchman
K. J. YesudasSujatha Mohan,Ambaadi Payyukal
Jassie,Chirichukollunna Vande
Mejjo Josseph,Mayathe
Shahabaz Aman,"Paadi Njan - From ""Thamasha"""
Alex,Kakka Malayile
Derina Harvey Band,The Last Shanty
Malayalam Stand-up Comedy Podcast With Kadhika App. Now Covering Big Boss Experiences In Life! ,Song: Thamarakannan: Kadhika App: Daily Kids Malayalam Story
Prithviraj Sukumaran,"Adakachakko - From ""Ayyappanum Koshiyum"""
Aslam,Ponmagal Vandaal
Andrea Jeremiah,Oo Solriya Oo Oo Solriya
Subha,Ringa Ringa
GO!! Light Up!,Kawakiwoameku
Dhanwin K B,Jupiter Mazha
Biju Narayanan,Vennakkallil
Chitharth,Adada Adada
Sriram,Kodiyavanin Kadhaya
V.Devananth,Kannin Vaathil Chaaraathe Male
Gayatri Asokan,Kannin Vaathil Chaaraathe Female
"Sujatha Mohan, Shreekumar Vakkiyil",Kanalukalaadiya
Lathika,Kathodu Kathoram
Rimmy Tommy,Aarumukhan Munnil Chennu
"Rahul Nambiar, Reshmi",Ee Raavil
Kaithapram,Ezhimalayolam
G. Venugapal,Gurucharanam Saranam
"Reshmi, Rimmy Tommy, Tippu, Manikka Vinayagam",Kaatteda Katteda Mundaase
Prakash Babu,Aaro Kude
Nanjiyamma,Kalakkatha
桐生一馬(黒田崇矢),Bakamitai - Taxi Driver Edition
isan,Tony Tony Chopper
Kottakkal Madhu,Ariyathariyathe
Saagar,Uyire Uyire
Rylan Taggart,Memories Never Die
Shelton Pinheiro,Memories - Version 1
Francois Castellino,Memories - Version 2
Rohit Gopalakrishnan,Open Your Wings (Chirakukal Mulakkuvan)
Srivardhini,Thalattu
Samuel Aby,"Uyyaram Payyaram - From ""OP 160/18 Kakshi: Amminippilla"""
Jasim,Abrahaminte Santhathikal (Theme)
Keshav Vinod,Neela Maalaakhe
Anil Johnson,"Ore Pakal (From ""Drishyam 2"")"
QUEEN BEE,火炎
Mai Yamane,The Real Folk Blues
Zia Ul Haq,Uyyaram Payyaram
Vijay,Vaadi Vaadi
Anil Panachooran,Choraveena
Pushpavathi,Nrithageethikalennum
Keerthana Sabarish,Changaathi Nannaayaal
Pranavam Sasi,Babuvetta
Rashmi Satheesh,Ayalathe Veettile - From “Matinee”
Sunitha Saradhi,He Dil Deevana
Supriya Joshi,Mascara
K. Sulochana,Ambili Ammava - K.Sulochana
G. Devarajan,Ponnarival Ambiliyil
K. S. George,Pambukalkku Malamundu
Sumangala Damodaran,Balikudeerangale
A. P. Komala,Chakkara Pandalil
K. P. Udayabhanu,Vallikkudil - Ningalenne Kammunistakke
Fejo,Kariveppila Akkiyo
AJX,Neelakaasham
Sreenath Bhasi,Parudeesa
Gayatri,Nin Viral Thumbil
Naveen Iyyer,Rappoovinum
Thulasi Yatheendran,Mazhaneer Thullikal (Female)
Jasim Jamal,Fidha
Dev Anand,Maname Maan Mizhiyale
A. V. Ramanan,"Yen Chellaperu Apple (From ""Pokkiri"")"
K,Kannitheevu Ponna
Gana Vinoth,Oru Kuchi Oru Kulfi #TheSelfieSong
Mathangi,"January Matham (From ""7/G Rainbow Colony"")"
Megha,Malaayooru
Home Free,Sea Shanty Medley
The Irish Rovers,Haul Away Joe
Gaelic Storm,Drink The Night Away
William Pint & Felicia Dale,The Dreadnaught
Deepesh A K,Shwasa Kattin
Vijay Aurs,Veesum Soorai Katre
Mohan Krishna,"Toofan (From ""Kgf Chapter 2"")"
Sangeeth,Poonila
Noelle Johnson,Always Remember Us This Way
Words beyond action,Erwin Smith final words
konokichi,hajimenoippo
Raaza Razaq,Omalaley Ninne Orth
White Panda,Umbrella (The White Panda Remix)
Avial,Chekele
Ethan Dufault,California
Kamala Hassan,"Kanmani Anbodu (From ""Gunaa"")"
Dhean Mix,Luffy Baka
Arunaja,Aayiram Kannumaay
Krish,En Frienda Pola
Boys Town Gang,Can't Take My Eyes Off You - Original Extended Version
Vinit,Ulaga Nayagan - Come Dance With Me
Sichith,Karuppu Perazhaga
Kay Kay,Vachikka vachikka
Senthil Ganesh,Chinna Machan
S. S Karunaas,Othakallu Othakallu
Vijay Chandar,Atchi Putchi
Malathy Laxman,Azhagha Poranthuputa
Siva Chidambaram,"Vaadi Machiniye (From ""Parthipan Kanavu"")"
Ratty Adhiththan,Naan Kudikka Poren
Amrish,Hara Hara Mahadevaki
V.Devanand,Kannin
Mathichiyam Bala,Makka Kalanguthappa
Sankaraleela Podcast By Renuka Warriar,Story 68- CHANDALABHIKSHUKI
O. N. V. Kurup,Sarayuvilekku
Atul PM 'Munna',Ente Kayyil Onnulla
Sajeer Koppam,Athmavile Anandhame
Sowmya,Kuzhaloodhi
S. Sowmya,Manavyalakinchara - Sowmya
N. Ramani,Thelisi Rama - Flute
Enneume,Raghuvamsa Sudha - Carnatic Fusion (feat. Eashwar Sethuraman)
S. Gayathri,Thelisi Rama Poornachandrika - S Gayathri
Ravi G,Enna Ithu - Nala Damayanthi
Sudha Ragunathan,Mathe - Dharu - Adi
Sikkil Gurucharan,Raghuvamsa Sudha
Sundar C. Babu,Aadunga Da
M. Balamuralikrishna,Kadanakuthuhalam
Sangeeta Prabhu,Ketoo Njan - Duet
Sharath (Mousike Freakzz),Kaarmegam Album Song
WIER,Better Days
Patrick Michael,Kilukil Pambaram - Unplugged Version
Chennai Orchestra,Yethu Dharmam?
Haripriya,"Sottala Buggallo (From ""Ramarao On Duty"")"
Sharanya Gopinath,Kill and Destroy
Meghavarshini,Ghetto Chase
Sethu Thankachan,Sangu Sattham
REDZED,Dead Bodies Everywhere
Gentle Whispering,Fluffy Sleepy Whispers
ASMR Rain Recordings,2 Hours of Thunder and Rain
Sangeetha Mahadevan,O Saali O Saali
Dionysus,CLEN
Yotora,without you
Curserino,Toppakou (Haikyuu!! to the Top)
Sukima Switch,Ah Yeah!!
tacica,LEO
Julian Gamez,Love Story
DJ Sekhar,"Neeyethaa - From ""Naradan"""
Robert Chen,"Akuma no Ko (From ""Attack on Titan"") - Cover"
Amamiya Sora,Skyreach
ALL OFF,Refrain Boy
Llunr,the world could end with you
Survive Said The Prophet,MUKANJYO (TV size)
Hrithik Jayakish,Thallumaala Paattu
Varun Krrishna,"Ithale Ithale (From ""Simon Daniel"")"
Berny-Ignatius,Oru Kaathilola
Rajalekshmi,Doore Doore - Female Vocals
Jon Bryant,Wilderness
Sudeep Palanad,"Alhamdulillah - From ""Sufiyum Sujatayum"""
Ramesh Narayan,Poymaranjo
Ganga,Yetho Kaliyarangin
Nikhil,Vande Mukundahare
Mohanlal,Attumanal Payayil
Joshua Shabu,Hold On
Gayathri,Mazhakondu Mathram - Female Version
Harish Sivaramakrishnan,Raathingal - Recreated Version
Hawk Nelson,Sold Out
Crash Adams,Give Me A Kiss
Katie Sky,Monsters
Maragathamani,Uyire
Kalyani,Onapattin Thalam Thullum (Remix)
Deep Sleep Sounds,ASMR Whispering Sleep Affirmations
Catplant ASMR,Measuring and Examining Your Face Pt.1
K. J. Jesudas,Nee Yaaro
Tevvez,Legend
MD Shaidur Rahaman,Dekha Ek Khwaab x O Meri Laila
Hamada Nashawaty,Shakli Habetek
Dan Levy,Sale soirée
Suzanne D'Mello,Mahiya
Rafaquat Ali Khan,Maula Maula
Annie,Mahiya - Remix
Sahana Bajpaie,O Je Mane Na Mana
AB,She Je Boshe Ache
Subhamita,Dariye Achho Tumi
The Belle Stars,Iko Iko
Gorer Math,Dhandar Theke Jotil Tumi
Panjabi MC,Mundian to Bach Ke
vero.,Shayad Lofi
lofimusic,Pehla Pehla Pyaar - Lofi Flip
Vaishnav marde,Aayat (Lofi Remix)
Ajayz Kesbhat,Jaan Ban Gaye - Lofi Edits
Parth Desai,Tarasti Hain Nigahain
Imran,Mon Boleche
S Club 7,Reach
Sayoni Ghosh,Kothin
Minaxi,Barsaate
Xulfi,Dhadke Jiya
Parth,Raatan Lambiyan - Lofi
Sho-Bit,Abhi Na Jao Chhod Kar - Lofi
PJ Harvey,Red Right Hand - From 'Peaky Blinders' Original Soundtrack
Nachiketa Chakraborty,Ek Purono Masjide
Silajit,Jawl Phoring
Iman Chakraborty,Tumi Jake Bhalobaso - Male Version
Kabir Suman,Bharoto Bhagyo Bidhata
Sangeet Haldipur,Tujhko Bhulaana
Upal,Conductor
Fuad,Naam Chilo Na
Bhoomi,Kande Shudhu Mon
Rupesh Kumar Ram,Ranjha (Queen)
Lopamudra Mitra,Hridmajhare Rakhbo
Bappa Mazumder,Ami Chini Go Chini
KT Tunstall,Black Horse And The Cherry Tree
Ansel Elgort,Thief
Naezy,Asal Hustle
Fish Fox,All I Know Is You
Shafaqat Ali,Zindagi Se
Rishi Bradoo,Byomkesh In Love
Shiraz Uppal,Roya Re
Saim Bhat,Ik Pal Yahi
Saim,Sufi
Jojo Nathaniel,Tera Hi Bas Hona Chaahoon
Tia Bajpai,Sau Baras
Sunrise Avenue,Hollywood Hills
Thousand Foot Krutch,Courtesy Call
Ymori,Enjoy
Donovan's Playground,When Ur Not Around
BRXWS,Barrio
Ghostnaut,Bora Bora
Flora Vida,Saguaro
Obie Hans,Artful Haze
uChill,Come See About Me - Lofi Flip
Clifford,Scootin
sancy j,fake news
Pellets Brew,for hire
Iván Rosa,Ciudad de Papel
Mindr,Beach Day
Noé Mina,Neon Stars
slider beats,Playa
desci,the point of no reconciliation
Pixie Dust,In Bloom
WX//CLTV,Ghetto Crypto
Living Room,São Paulo Coffee
Banks,Cosmic Dawn
Julia Groves,Drizzling
Drawing With Numbers,Vital
Senoidal,La Laguna
Smuv,Floating
Flughand,rideon
Schmiddunsk,Watching Dolphins
Matt Kaff,On Repeat
Keitt Collins,Don't Give Up
calle de phnk,Told U So
Sanjay Dutt,Rama Re
Sashaa Tirupati,Padaigal Illai Endru
Supriya Lohith,Mella Kai Hididu
Sunitha Sarathy,Yes You Can
Chinmay,Vazhve Neelade
Master Hirannaiah,Inda Somabanam
Koaraktor,clocks
Rhythm Masters,I Feel Love - Avicii's Forgotten Remix
Anthony Genn,Ballad Of Polly Gray - From 'Peaky Blinders' Original Soundtrack / Series 4
Helen McCrory,Polly: 'It's In Our Gypsy Blood…'
Cillian Murphy,Tommy: 'I’m Not A Traitor To My Class…'
Foals,Snake Oil
Frank Carter & The Rattlesnakes,Devil Inside Me
Savages,Adore
Anna Calvi,Papi Pacify - Strange Weather EP
Anoop Mohandas,Para Para
Bibin Jeorge,Ninakkay Njan
Tom Hangs,Blessed - Avicii Radio Edit
Surojit Chattopadhyay,Aami Dan Dike Roye
Lakkhichhara,Porashonaye Jalanjoli
Dibyo Mukhopadhyay,Aakashe Chharano Megher Kachakachi
Antara Chowdhury,Elo Ki E Asomoy
Anup Biswas,Kotha Dayo Bondhu
Prashmita Paul,Saajna
Prasenjit Mallick,Daddy
Suvam Moitra,Rajarani
Timir Biswas,Bhogoban
Minar Rahman,Eka Din
Somlata,Aabdaar
Mimi Chakraborty,Keno Je Toke - Reprise
Habib Wahid,Tomake Chere Ami
Vicky A Khan,Awaara Dil
Rachel Unthank And The Winterset,"I Wish, I Wish"
Paloma Majumder,Lokkhiti
Saptarshi Mukherjee,Benche Thakar Gaan (Reprise)
"Shreya Ghoshal, Amit Trivedi, Anurag Kulkarni",Vastunna Vachestunna
Alex Aiono,Big Mistake
Roadtrip,Take This Home
Union J,Alive
Sage The Gemini,Gas Pedal
Soham,Khub Kom Jone Lucky Hoi
Devin Star Tailes,Amar Kauke Dakar Nei
lullaboy,she could be
Rahul Rid,Ok Not to Be Ok
Derek & The Dominos,Layla
Buffalo Springfield,For What It's Worth
America,A Horse with No Name
Peter Frampton,Breaking All The Rules
The Animals,House of the Rising Sun
Gary Moore,Still Got The Blues
The Clash,Should I Stay or Should I Go - Remastered
Boston,More Than a Feeling
Thin Lizzy,Whiskey In The Jar
Uriah Heep,Easy Livin'
Lou Reed,Walk On the Wild Side
Ten Years After,I'd Love to Change the World - 2004 Remaster
George Thorogood & The Destroyers,Bad To The Bone
Chuck Berry,Johnny B. Goode
Mountain,Mississippi Queen
Jethro Tull,Aqualung
ZZ Top,La Grange - 2005 Remaster
Queensrÿche,Silent Lucidity - Remastered 2003
Ramones,I Wanna Be Sedated
Alice Cooper,Halo of Flies
Stevie Ray Vaughan,Pride and Joy
Wings,Live And Let Die - 2018 Remaster
Rush,Tom Sawyer
Jeff Beck,Cause We've Ended as Lovers
Styx,Boat On The River
Robert Plant,Big Log - 2006 Remaster
Gary Clark Jr.,Come Together
Paul Cauthen,Everybody Walkin' This Land
Urworld,Sunkissed
SCRUBB,Surfing - feat. Plastic Plastic
Dragon Stone,Psycho - Acoustic
Andrew Foy,At My Worst
BOL4,Some
Busted,Year 3000
Outlandish,My Old Man - Radio Edit
McFly,Obviously
He Is We,I Wouldn't Mind
The Summer Set,Boomerang
Sak Noel,Trumpets
AlunaGeorge,I'm In Control
Keys N Krates,Dum Dee Dum
Sports,You Are the Right One
Roosevelt,Montreal
Skegss,L.S.D
The Mamas & The Papas,California Dreamin'
Shocking Blue,Venus
Roy Orbison,"Oh, Pretty Woman"
The Yardbirds,Heart Full of Soul - 2015 Remaster
The Box Tops,The Letter
The Velvet Underground,After Hours
The Lovin' Spoonful,Do You Believe in Magic?
The Troggs,Wild Thing
Cass Elliot,Make Your Own Kind Of Music
Mungo Jerry,In the Summertime
Them,Gloria (feat. Van Morrison) - Stereo Version
Frankie Valli,Can't Take My Eyes off You
Bobby Vinton,Blue Velvet
Three Dog Night,One - Single Version
Love,Everybody’s Gotta Live
Quiet Dan,When the Earth Was Flat
Hedwig And The Angry Inch - Original Broadway Cast,The Origin of Love
Haddaway,What is Love
Sukanya Ghosh,Bojhena Shey Bojhena (Female)
Satrujit Sen,Desi Chhori
NaadhaGama,Datha Dara
Junoon,Sayonee
Jal,Sajni
Cobi,Don't You Cry For Me
REV Shergill,"Khudkhushi (From ""Yaara"")"
King Khan,Born in 77
Chip Taylor,F**K All the Perfect People
Richard Hell,Betrayal Takes Two - 2017 Remaster
Angel & The Mambokats,What Cha Get - Raga Mambo Mix
Peaches,Fuck the Pain Away
Shilajit,Bajlo Chutir Ghaanta
Miles,Phiriye Dao
LRB,Cholo Bodle Jai
Digbijoy Acharjee,Khamoshiyan
Rajesh Roshan,Believe In Love Theme Music
Goldie Khristi,Ranjha Lofi Mix
Vian Izak,The London Air Raids
John Paesano,Behind the Mask
Savvy,Tui Amake Agle Rakh
Trissha Chatterjee,Konya Re
Gowri Lekshmi,Yes You Can
Babu Haabi,Chitta Ve
Hitesh Sonik,Giant Wheel
Raghavendra BS,"Hariya Preeti (From""Premam Poojyam"")"
Ayaz Ismail,Dil Ki Shikayat
Rupesh Verma,"Ankhon Mein Basa Lunga (From ""Bezubaan Ishq"")"
Gaurav Guleria,Deva Mere - Reprise
Pavithra Chari,Dil Jo Kahe
Rajat Dholakia,"Main Chalna Bhool Gaya (From ""3 Thay Bhai"")"
Robert Aguirre,What Is Love (Baby Don't Hurt Me) - Radio Version
Eiffel 65,Blue (Da Ba Dee) - Gabry Ponte Video Edit
Erasure,A Little Respect
Modern Talking,Cheri Cheri Lady
MC Hammer,U Can't Touch This
The Outhere Brothers,Boom Boom Boom - Don't Break My Balls Mix
Mr. President,Coco Jamboo
Playahitty,The Summer Is Magic (Radio Mix)
Roxette,How Do You Do!
Pet Shop Boys,Domino Dancing
Magic Box,If You... - Radio Mix
Prezioso,The Riddle - Radio Edit Mix
Alphaville,Forever Young - 2019 Remaster
Irene Cara,Flashdance...What a Feeling - Radio Edit
Ace of Base,All That She Wants
Whigfield,Was a Time - Original Radio Edit
2 Brothers On The 4th Floor,Dreams (Will Come Alive)
Scooter,Maria - Radio Edit
Andrew Sixty,Oh! Carol - Original Remix
Preet Honey,Dil Puchhda
Shona,Neel Alo
Varun Sharma,Dil Lutiya
Jassi Gill,"Goal (From ""Goal"")"
DJ Dholi Deep,The Proper Mashup
Vaibhav Saxena,Without You (Soch)
Rupam,Swapno Bhangar
Subhamita Banerjee,Bahu Manaratha
Lalon Fakir,Amar Ar Ki Hobe
Sanam Puri,Fakira by Sanam Puri
Shipra Goyal,Chhad Ke Romeo
Rajiiv Bhalla,Bhojhal Se
Vivek Philip,Aankhein
Pamela Jain,Maiya Madad Kara
Saundarya,Jan Jan Mein Kan Kan Mein
Neuman Pinto,Dev - Chanda (Theme-1)
Tithi Chaudhary,Aayo Re Shree Ram Lala
Joi,Ek Hulchul Si
Alikiya,Aaeel Jhoom Ke Jawani
Akshaya Arun,Sye Raa - Unplugged
Josh,Breath of Life
Daniel B.George,Main Hoon Teri Parchayi
Blondie,One Way Or Another - Remastered
Stevie Nicks,Edge of Seventeen - 2016 Remaster
Lil Pump,Gucci Gang
Yelawolf,Best Friend
Sido,Bilder im Kopf
Paloma and Adil,Monkey Mind
Rana Mazumder,Maa (Amay Bhasaili Re)
Debojit Saha,Majhe Majhe Tobo Dekha Pai
Anweshaa,Mor Bina Othey
Shann,Wsna - Interlude
Shael,Umr Bhar
Rana Mazumdar,Jai Pakhi Urey
Fakira,Bhromor
Rohit Matt,Mazha
"Shreya Ghoshal, K.M.Radhakrishnan",Nuvvena
Avik,Amader Surya Merun
Srikanta Acharya,Jokhon Porbe Na More
Surajit(Bhoomi),Janla Khola Sandhbela
Anindo,Gubgubagub
Chandril,Emono Basantodine
Shor,Khoye Se
Tech Panda,Sauda
Neyhal,Mere Tum
Siddharth Pandit,Faraar
6091,En Sadhai
Yashraj,VN2 (MAUKE)
Alvee,Amay Dio Call
Norman Greenbaum,Spirit In The Sky
Frankie Valli & The Four Seasons,Beggin'
The Vogues,You're the One
Rohan D Pathak,One Two
Lenny Kravitz,Are You Gonna Go My Way
Jazzy B,Gallan Kardi
Dibyendu Mukherji,Bandhura Ellomello
June Banerjee,O La La (Remix)
Genesis,That's All - Remastered 2007
Foreigner,Cold as Ice
Don Henley,The Boys Of Summer
Paul McCartney,Junk - Remastered 2011
Buddy Holly,"(Ummmm, Oh Yeah) Dearest"
Bob Seger,Old Time Rock & Roll
The Interrupters,Bad Guy
Swagatalakshmi Dasgupta,Kotobaro Bhebechinu
